Date,Ticker,Company Name,Open Price,High Price,Low Price,Close Price,Volume,Sector,Region,Country,% Change,Gain/Loss Indicator,Market Cap,P/E Ratio,Dividend Yield
2024-05-06,RDS.A,Shell plc,398.53,411.05,390.10999999999996,408.48,817642,Finance,North America,Canada,2.5,Gain,2832.11,6.33,0.01
2024-05-07,RDS.A,Shell plc,497.48,499.85,465.34999999999997,475.26,859940,Finance,North America,Canada,-4.47,Loss,7753.12,10.1,6.38
2024-05-08,RDS.A,Shell plc,223.48,228.29,212.77,218.59,175602,Finance,North America,Canada,-2.19,Loss,2317.12,8.25,9.03
2024-05-09,RDS.A,Shell plc,248.77,264.75,248.55,259.73,543779,Finance,North America,Canada,4.41,Gain,4352.88,36.7,7.08
2024-05-10,RDS.A,Shell plc,245.76,246.60999999999999,237.1,238.0,425790,Finance,North America,Canada,-3.16,Loss,4522.92,26.0,7.65
2024-05-11,RDS.A,Shell plc,265.26,265.44,258.2,263.42,730413,Finance,North America,Canada,-0.69,Loss,3169.43,46.55,1.88
2024-05-12,RDS.A,Shell plc,240.91,258.59999999999997,233.28,250.32,762751,Finance,North America,Canada,3.91,Gain,4801.34,44.99,2.66
2024-05-13,RDS.A,Shell plc,169.68,171.70000000000002,165.59,167.21,679375,Finance,North America,Canada,-1.46,Loss,2564.06,17.32,6.38
2024-05-14,RDS.A,Shell plc,368.23,375.66,355.3,364.55,870976,Finance,North America,Canada,-1.0,Loss,4201.51,43.82,6.49
2024-05-15,RDS.A,Shell plc,69.88,71.83,59.95,66.4,244053,Finance,North America,Canada,-4.98,Loss,385.32,49.98,8.12
2024-05-16,RDS.A,Shell plc,195.26,205.89000000000001,187.22,202.03,558746,Finance,North America,Canada,3.47,Gain,1241.29,7.76,5.44
2024-05-17,RDS.A,Shell plc,386.06,395.58,380.33,394.95,432970,Finance,North America,Canada,2.3,Gain,2937.41,9.36,4.25
2024-05-18,RDS.A,Shell plc,189.55,197.93,181.76,188.26,748666,Finance,North America,Canada,-0.68,Loss,2240.62,43.63,2.28
2024-05-19,RDS.A,Shell plc,394.92,398.12,379.09,380.82,719386,Finance,North America,Canada,-3.57,Loss,6633.45,21.73,9.97
2024-05-20,RDS.A,Shell plc,102.16,106.14,94.82,105.77,83600,Finance,North America,Canada,3.53,Gain,1981.7,26.78,6.19
2024-05-21,RDS.A,Shell plc,116.34,123.31,107.63999999999999,115.07,677683,Finance,North America,Canada,-1.09,Loss,2165.82,35.84,6.59
2024-05-22,RDS.A,Shell plc,196.29,204.0,188.59,197.69,470279,Finance,North America,Canada,0.71,Gain,2198.98,6.81,7.8
2024-05-23,RDS.A,Shell plc,317.35,325.17,309.23,313.06,164637,Finance,North America,Canada,-1.35,Loss,5447.49,43.33,0.56
2024-05-24,RDS.A,Shell plc,308.78,318.48,304.96999999999997,311.61,657505,Finance,North America,Canada,0.92,Gain,4425.84,44.42,3.4
2024-05-25,RDS.A,Shell plc,247.62,255.36,240.27,240.65,65886,Finance,North America,Canada,-2.81,Loss,2147.5,29.99,2.07
2024-05-26,RDS.A,Shell plc,57.47,61.050000000000004,51.129999999999995,58.03,643530,Finance,North America,Canada,0.97,Gain,860.95,38.48,5.4
2024-05-27,RDS.A,Shell plc,148.47,155.2,144.75,147.05,400905,Finance,North America,Canada,-0.96,Loss,2743.69,40.74,0.1
2024-05-28,RDS.A,Shell plc,82.92,89.02,71.06,80.63,19287,Finance,North America,Canada,-2.76,Loss,971.24,6.03,3.96
2024-05-29,RDS.A,Shell plc,69.36,81.1,62.75,71.6,708655,Finance,North America,Canada,3.23,Gain,818.58,26.63,1.61
2024-05-30,RDS.A,Shell plc,387.86,399.42,383.03000000000003,394.97,319195,Finance,North America,Canada,1.83,Gain,7408.8,45.91,4.67
2024-05-31,RDS.A,Shell plc,105.11,113.7,101.99,109.19,572367,Finance,North America,Canada,3.88,Gain,568.69,23.35,4.97
2024-06-01,RDS.A,Shell plc,226.05,233.60999999999999,221.64000000000001,226.2,308293,Finance,North America,Canada,0.07,Gain,1324.3,42.43,6.74
2024-06-02,RDS.A,Shell plc,466.75,474.86,459.90999999999997,464.95,529212,Finance,North America,Canada,-0.39,Loss,3290.12,19.45,3.99
2024-06-03,RDS.A,Shell plc,166.76,175.09,163.51999999999998,167.41,182009,Finance,North America,Canada,0.39,Gain,2884.21,46.61,6.35
2024-06-04,RDS.A,Shell plc,346.17,365.69,345.5,361.06,524125,Finance,North America,Canada,4.3,Gain,2284.25,34.01,8.03
2024-06-05,RDS.A,Shell plc,110.16,118.76,103.0,111.12,913007,Finance,North America,Canada,0.87,Gain,1531.22,44.96,5.17
2024-06-06,RDS.A,Shell plc,144.31,154.25,138.12,145.07,647258,Finance,North America,Canada,0.53,Gain,2591.65,37.0,1.01
2024-06-07,RDS.A,Shell plc,56.15,63.0,47.06,56.0,595506,Finance,North America,Canada,-0.27,Loss,869.53,33.51,6.98
2024-06-08,RDS.A,Shell plc,262.75,265.14,246.25,252.21,61025,Finance,North America,Canada,-4.01,Loss,2733.61,42.93,8.01
2024-06-09,RDS.A,Shell plc,342.13,349.14,339.3,345.61,288243,Finance,North America,Canada,1.02,Gain,4075.31,14.2,1.17
2024-06-10,RDS.A,Shell plc,397.02,405.7,378.48,381.3,704482,Finance,North America,Canada,-3.96,Loss,4188.44,35.13,3.53
2024-06-11,RDS.A,Shell plc,169.8,170.95000000000002,159.14,165.5,66408,Finance,North America,Canada,-2.53,Loss,1349.9,33.59,4.62
2024-06-12,RDS.A,Shell plc,295.52,316.12,293.49,308.57,174221,Finance,North America,Canada,4.42,Gain,3957.77,23.38,4.97
2024-06-13,RDS.A,Shell plc,425.59,438.36,423.23999999999995,435.01,86480,Finance,North America,Canada,2.21,Gain,3099.14,7.05,1.56
2024-06-14,RDS.A,Shell plc,249.91,251.21,232.5,239.86,996824,Finance,North America,Canada,-4.02,Loss,2744.51,48.48,9.41
2024-06-15,RDS.A,Shell plc,68.79,77.59,62.510000000000005,71.65,859454,Finance,North America,Canada,4.16,Gain,1267.32,39.92,4.46
2024-06-16,RDS.A,Shell plc,418.2,419.75,405.14,413.39,394965,Finance,North America,Canada,-1.15,Loss,2470.06,14.45,5.35
2024-06-17,RDS.A,Shell plc,197.27,198.07000000000002,185.51,194.95,334480,Finance,North America,Canada,-1.18,Loss,3070.17,5.36,2.54
2024-06-18,RDS.A,Shell plc,380.07,401.1,376.99,398.11,521140,Finance,North America,Canada,4.75,Gain,6044.53,36.24,2.42
2024-06-19,RDS.A,Shell plc,215.81,225.95,210.76,220.78,324365,Finance,North America,Canada,2.3,Gain,2023.29,32.82,5.77
2024-06-20,RDS.A,Shell plc,331.12,340.8,322.43,340.68,147725,Finance,North America,Canada,2.89,Gain,5811.28,19.44,6.08
2024-06-21,RDS.A,Shell plc,406.6,414.37,402.73,404.51,207003,Finance,North America,Canada,-0.51,Loss,7382.37,42.19,7.45
2024-06-22,RDS.A,Shell plc,232.11,244.91,228.29000000000002,242.69,492370,Finance,North America,Canada,4.56,Gain,2738.52,11.11,0.82
2024-06-23,RDS.A,Shell plc,239.54,249.32999999999998,228.58,230.02,751380,Finance,North America,Canada,-3.97,Loss,2771.74,7.66,8.99
2024-06-24,RDS.A,Shell plc,306.29,317.06,297.14000000000004,311.35,909131,Finance,North America,Canada,1.65,Gain,3943.9,18.35,6.9
2024-06-25,RDS.A,Shell plc,260.04,267.32,259.24,262.89,677660,Finance,North America,Canada,1.1,Gain,3596.35,48.66,4.05
2024-06-26,RDS.A,Shell plc,151.09,158.89000000000001,145.78,153.8,248246,Finance,North America,Canada,1.79,Gain,1424.7,7.6,3.73
2024-06-27,RDS.A,Shell plc,209.52,215.26000000000002,198.76,203.75,120937,Finance,North America,Canada,-2.75,Loss,3991.63,49.1,4.29
2024-06-28,RDS.A,Shell plc,250.8,263.23,244.73000000000002,262.18,184781,Finance,North America,Canada,4.54,Gain,3336.31,21.37,1.66
2024-06-29,RDS.A,Shell plc,461.38,465.42,449.29,451.43,927353,Finance,North America,Canada,-2.16,Loss,8412.4,20.77,7.95
2024-06-30,RDS.A,Shell plc,75.07,82.32,69.47,74.14,75118,Finance,North America,Canada,-1.24,Loss,1267.26,7.68,6.1
2024-07-01,RDS.A,Shell plc,82.48,85.19,77.37,81.64,710620,Finance,North America,Canada,-1.02,Loss,705.41,16.53,8.83
2024-07-02,RDS.A,Shell plc,285.3,293.39,278.19,279.71,761044,Finance,North America,Canada,-1.96,Loss,4831.63,11.99,7.31
2024-07-03,RDS.A,Shell plc,481.84,514.25,475.22999999999996,505.89,95083,Finance,North America,Canada,4.99,Gain,6593.6,11.11,8.96
2024-07-04,RDS.A,Shell plc,485.64,487.72999999999996,474.05,483.99,749497,Finance,North America,Canada,-0.34,Loss,7747.03,9.07,3.9
2024-07-05,RDS.A,Shell plc,175.5,181.63,162.04,166.97,798140,Finance,North America,Canada,-4.86,Loss,2568.62,12.13,9.26
2024-07-06,RDS.A,Shell plc,52.9,58.39,41.75,51.41,313978,Finance,North America,Canada,-2.82,Loss,959.45,40.7,3.31
2024-07-07,RDS.A,Shell plc,393.66,404.37,388.69,396.1,190000,Finance,North America,Canada,0.62,Gain,1991.87,45.63,3.53
2024-07-08,RDS.A,Shell plc,135.72,138.79,128.59,134.71,372259,Finance,North America,Canada,-0.74,Loss,1965.23,28.3,1.12
2024-07-09,RDS.A,Shell plc,408.35,412.48,386.36,394.56,927888,Finance,North America,Canada,-3.38,Loss,5848.92,5.24,5.19
2024-07-10,RDS.A,Shell plc,211.3,211.32000000000002,204.38,207.09,237051,Finance,North America,Canada,-1.99,Loss,3783.18,37.74,3.55
2024-07-11,RDS.A,Shell plc,370.6,376.8,366.11,376.54,347313,Finance,North America,Canada,1.6,Gain,6678.76,22.77,5.69
2024-07-12,RDS.A,Shell plc,482.4,491.39,475.25,484.63,599429,Finance,North America,Canada,0.46,Gain,8835.98,49.44,3.71
2024-07-13,RDS.A,Shell plc,281.47,288.76,275.42,281.76,21321,Finance,North America,Canada,0.1,Gain,1842.14,7.94,2.49
2024-07-14,RDS.A,Shell plc,477.68,480.22,461.03999999999996,464.21,583110,Finance,North America,Canada,-2.82,Loss,7876.48,38.56,7.05
2024-07-15,RDS.A,Shell plc,75.85,82.67999999999999,68.0,73.47,780980,Finance,North America,Canada,-3.14,Loss,1170.55,20.66,6.77
2024-07-16,RDS.A,Shell plc,102.54,116.46000000000001,97.67,107.39,566985,Finance,North America,Canada,4.73,Gain,1150.98,16.76,5.9
2024-07-17,RDS.A,Shell plc,445.03,454.96,439.58,443.34,169076,Finance,North America,Canada,-0.38,Loss,2362.92,15.63,6.55
2024-07-18,RDS.A,Shell plc,243.64,250.98999999999998,235.66,241.69,465835,Finance,North America,Canada,-0.8,Loss,2654.83,27.23,8.49
2024-07-19,RDS.A,Shell plc,420.55,427.93,410.81,423.06,19852,Finance,North America,Canada,0.6,Gain,7128.31,23.94,7.31
2024-07-20,RDS.A,Shell plc,157.69,164.87,157.59,158.82,992128,Finance,North America,Canada,0.72,Gain,1667.07,14.66,2.09
2024-07-21,RDS.A,Shell plc,456.57,461.58,441.24,443.0,211728,Finance,North America,Canada,-2.97,Loss,7326.83,24.6,0.07
2024-07-22,RDS.A,Shell plc,264.84,271.94,263.01,269.7,337769,Finance,North America,Canada,1.84,Gain,1790.29,22.57,8.05
2024-07-23,RDS.A,Shell plc,221.06,231.23000000000002,219.9,228.37,202086,Finance,North America,Canada,3.31,Gain,2333.13,41.19,8.23
2024-07-24,RDS.A,Shell plc,193.46,204.62,185.5,200.07,947678,Finance,North America,Canada,3.42,Gain,1622.92,41.07,2.71
2024-07-25,RDS.A,Shell plc,71.46,78.25,68.66999999999999,69.96,495726,Finance,North America,Canada,-2.1,Loss,542.93,49.75,8.97
2024-07-26,RDS.A,Shell plc,385.42,387.99,374.82,384.13,737037,Finance,North America,Canada,-0.33,Loss,4411.19,46.47,8.69
2024-07-27,RDS.A,Shell plc,457.97,468.90999999999997,457.92,466.09,331315,Finance,North America,Canada,1.77,Gain,8449.63,38.79,7.54
2024-07-28,RDS.A,Shell plc,427.67,453.31,421.47,444.94,765482,Finance,North America,Canada,4.04,Gain,5602.14,40.2,6.07
2024-07-29,RDS.A,Shell plc,287.4,296.95,280.97999999999996,287.86,80753,Finance,North America,Canada,0.16,Gain,3953.67,44.35,5.3
2024-07-30,RDS.A,Shell plc,272.44,282.01,260.88,268.59,989440,Finance,North America,Canada,-1.41,Loss,3924.23,25.03,7.89
2024-07-31,RDS.A,Shell plc,219.25,235.16,209.65,226.01,338601,Finance,North America,Canada,3.08,Gain,1258.47,31.82,6.08
2024-08-01,RDS.A,Shell plc,244.75,250.87,230.70000000000002,237.08,160241,Finance,North America,Canada,-3.13,Loss,4390.13,26.6,2.33
2024-08-02,RDS.A,Shell plc,158.24,169.51,156.10000000000002,164.91,334058,Finance,North America,Canada,4.22,Gain,2341.41,21.25,1.85
2024-08-03,RDS.A,Shell plc,338.69,343.95,318.54999999999995,323.03,177182,Finance,North America,Canada,-4.62,Loss,5406.39,5.21,6.64
2024-08-04,RDS.A,Shell plc,303.46,312.88,288.77000000000004,295.91,466591,Finance,North America,Canada,-2.49,Loss,4495.04,6.85,2.12
2024-08-05,RDS.A,Shell plc,161.74,167.33,154.72,160.97,41897,Finance,North America,Canada,-0.48,Loss,1740.84,26.58,4.39
2024-08-06,RDS.A,Shell plc,451.87,460.15,443.5,448.28,222376,Finance,North America,Canada,-0.79,Loss,7753.32,8.77,1.79
2024-08-07,RDS.A,Shell plc,479.05,480.32,466.71000000000004,469.92,912777,Finance,North America,Canada,-1.91,Loss,7816.06,44.85,8.52
2024-08-08,RDS.A,Shell plc,176.74,186.56,172.69,177.66,436049,Finance,North America,Canada,0.52,Gain,2767.84,28.8,2.41
2024-08-09,RDS.A,Shell plc,119.25,127.65,111.53,116.17,890593,Finance,North America,Canada,-2.58,Loss,1529.78,40.56,7.59
2024-08-10,RDS.A,Shell plc,85.92,87.33,80.93,86.47,215456,Finance,North America,Canada,0.64,Gain,1666.98,38.22,4.99
2024-08-11,RDS.A,Shell plc,320.65,339.12,318.01,329.54,297916,Finance,North America,Canada,2.77,Gain,5668.46,29.86,4.12
2024-08-12,RDS.A,Shell plc,485.95,488.89,476.84,487.3,288913,Finance,North America,Canada,0.28,Gain,3516.5,24.23,1.34
2024-08-13,RDS.A,Shell plc,203.95,210.72,184.86999999999998,194.2,651984,Finance,North America,Canada,-4.78,Loss,3528.44,16.44,9.72
2024-08-14,RDS.A,Shell plc,189.67,192.55999999999997,180.60000000000002,187.74,592364,Finance,North America,Canada,-1.02,Loss,3707.16,23.89,2.7
2024-08-15,RDS.A,Shell plc,391.82,416.11,390.14,409.92,189636,Finance,North America,Canada,4.62,Gain,6866.03,39.19,3.27
2024-08-16,RDS.A,Shell plc,89.19,91.94,82.61,89.56,386108,Finance,North America,Canada,0.41,Gain,932.85,45.31,3.8
2024-08-17,RDS.A,Shell plc,260.55,267.12,240.71,249.99,386396,Finance,North America,Canada,-4.05,Loss,2473.7,38.76,5.4
2024-08-18,RDS.A,Shell plc,431.37,447.37,428.38,445.26,495043,Finance,North America,Canada,3.22,Gain,3123.14,11.15,8.58
2024-08-19,RDS.A,Shell plc,374.55,392.58,372.47,385.78,808863,Finance,North America,Canada,3.0,Gain,3763.86,11.01,5.35
2024-08-20,RDS.A,Shell plc,443.41,444.24,427.81,432.98,209362,Finance,North America,Canada,-2.35,Loss,6451.4,32.94,6.91
2024-08-21,RDS.A,Shell plc,58.95,60.27,57.83,57.93,725868,Finance,North America,Canada,-1.73,Loss,889.17,42.07,9.69
2024-08-22,RDS.A,Shell plc,360.26,368.34999999999997,343.66999999999996,348.78,792835,Finance,North America,Canada,-3.19,Loss,3953.9,46.44,2.0
2024-08-23,RDS.A,Shell plc,262.37,271.0,247.75,255.12,996059,Finance,North America,Canada,-2.76,Loss,1353.84,42.34,9.18
2024-08-24,RDS.A,Shell plc,232.08,235.45000000000002,220.23999999999998,226.1,446810,Finance,North America,Canada,-2.58,Loss,2165.87,8.0,7.24
2024-08-25,RDS.A,Shell plc,262.58,265.44,254.33,257.74,784592,Finance,North America,Canada,-1.84,Loss,4429.14,27.7,6.09
2024-08-26,RDS.A,Shell plc,316.56,336.44,310.26,332.36,341245,Finance,North America,Canada,4.99,Gain,3669.5,21.92,4.05
2024-08-27,RDS.A,Shell plc,469.81,485.63,467.01,477.65,501790,Finance,North America,Canada,1.67,Gain,8313.46,20.12,4.02
2024-08-28,RDS.A,Shell plc,290.57,298.7,267.21000000000004,276.99,482729,Finance,North America,Canada,-4.67,Loss,2146.35,41.66,0.2
2024-08-29,RDS.A,Shell plc,300.87,300.99,295.64,300.09,221980,Finance,North America,Canada,-0.26,Loss,2193.66,12.86,1.35
2024-08-30,RDS.A,Shell plc,244.64,264.15999999999997,242.98999999999998,255.17,238239,Finance,North America,Canada,4.3,Gain,2435.96,10.75,2.97
2024-08-31,RDS.A,Shell plc,199.35,202.97,193.89,193.92,168111,Finance,North America,Canada,-2.72,Loss,3850.88,28.09,0.99
2024-09-01,RDS.A,Shell plc,410.19,420.17,404.81,411.47,171269,Finance,North America,Canada,0.31,Gain,3720.29,17.74,0.54
2024-09-02,RDS.A,Shell plc,194.48,199.47,180.26,184.78,930279,Finance,North America,Canada,-4.99,Loss,3542.1,5.4,5.83
2024-09-03,RDS.A,Shell plc,343.26,362.84,333.40999999999997,356.51,207353,Finance,North America,Canada,3.86,Gain,6360.03,39.98,5.51
2024-09-04,RDS.A,Shell plc,105.52,114.17,95.53999999999999,105.89,445809,Finance,North America,Canada,0.35,Gain,1371.51,13.94,9.09
2024-09-05,RDS.A,Shell plc,344.68,350.65000000000003,327.63,328.5,167768,Finance,North America,Canada,-4.69,Loss,1654.89,33.58,5.13
2024-09-06,RDS.A,Shell plc,398.53,399.80999999999995,377.93,379.48,982688,Finance,North America,Canada,-4.78,Loss,3903.59,13.77,4.53
2024-09-07,RDS.A,Shell plc,284.68,290.32,276.02,285.43,54120,Finance,North America,Canada,0.26,Gain,5030.19,40.97,5.4
2024-09-08,RDS.A,Shell plc,346.17,351.52000000000004,342.21,345.95,980517,Finance,North America,Canada,-0.06,Loss,5301.83,25.2,1.46
2024-09-09,RDS.A,Shell plc,440.22,446.09000000000003,429.57000000000005,433.47,905170,Finance,North America,Canada,-1.53,Loss,4691.94,35.65,9.17
2024-09-10,RDS.A,Shell plc,146.87,154.93,135.45000000000002,142.87,497005,Finance,North America,Canada,-2.72,Loss,2205.71,22.59,9.61
2024-09-11,RDS.A,Shell plc,236.88,237.21,220.15,225.75,343799,Finance,North America,Canada,-4.7,Loss,1196.19,31.47,5.55
2024-09-12,RDS.A,Shell plc,467.18,484.46,462.93,477.81,466021,Finance,North America,Canada,2.28,Gain,6259.09,26.39,7.29
2024-09-13,RDS.A,Shell plc,52.28,56.36,49.01,54.65,341626,Finance,North America,Canada,4.53,Gain,732.36,11.55,7.25
2024-09-14,RDS.A,Shell plc,348.48,355.1,331.53000000000003,332.05,199311,Finance,North America,Canada,-4.71,Loss,2742.08,18.2,9.37
2024-09-15,RDS.A,Shell plc,434.94,454.06,433.89,451.21,368099,Finance,North America,Canada,3.74,Gain,8035.24,47.1,7.92
2024-09-16,RDS.A,Shell plc,206.26,210.82999999999998,195.89,200.76,562357,Finance,North America,Canada,-2.67,Loss,3272.56,49.9,3.84
2024-09-17,RDS.A,Shell plc,377.31,379.39,366.42,369.29,246151,Finance,North America,Canada,-2.13,Loss,3194.04,17.36,5.55
2024-09-18,RDS.A,Shell plc,136.53,138.46,128.33,138.18,939915,Finance,North America,Canada,1.21,Gain,751.11,32.1,3.85
2024-09-19,RDS.A,Shell plc,71.4,72.59,66.62,71.62,999046,Finance,North America,Canada,0.31,Gain,870.33,49.18,9.54
2024-09-20,RDS.A,Shell plc,62.27,71.98,50.35,59.88,659383,Finance,North America,Canada,-3.84,Loss,473.04,40.87,4.35
2024-09-21,RDS.A,Shell plc,468.48,473.87,454.91,461.91,610726,Finance,North America,Canada,-1.4,Loss,7307.69,21.54,9.64
2024-09-22,RDS.A,Shell plc,158.44,167.83,151.91,165.53,166706,Finance,North America,Canada,4.47,Gain,1028.98,20.05,1.2
2024-09-23,RDS.A,Shell plc,252.04,264.96000000000004,244.84,256.67,69085,Finance,North America,Canada,1.84,Gain,4425.44,20.81,9.56
2024-09-24,RDS.A,Shell plc,70.09,72.18,63.68000000000001,70.54,696444,Finance,North America,Canada,0.64,Gain,1096.06,45.03,8.73
2024-09-25,RDS.A,Shell plc,88.4,91.69999999999999,86.76,90.07,201569,Finance,North America,Canada,1.89,Gain,790.11,14.77,8.22
2024-09-26,RDS.A,Shell plc,335.35,346.01,326.6,344.74,547522,Finance,North America,Canada,2.8,Gain,6649.17,17.17,6.48
2024-09-27,RDS.A,Shell plc,72.11,82.91000000000001,70.98,74.29,87387,Finance,North America,Canada,3.02,Gain,966.11,41.49,6.1
2024-09-28,RDS.A,Shell plc,216.86,224.75,208.55,224.32,398106,Finance,North America,Canada,3.44,Gain,1968.74,33.65,9.93
2024-09-29,RDS.A,Shell plc,90.37,102.5,81.45,94.72,556690,Finance,North America,Canada,4.81,Gain,1556.89,35.2,8.4
2024-09-30,RDS.A,Shell plc,218.63,228.73000000000002,209.28,221.05,91802,Finance,North America,Canada,1.11,Gain,2636.25,5.73,2.87
2024-10-01,RDS.A,Shell plc,108.14,113.83000000000001,103.66,108.18,742009,Finance,North America,Canada,0.04,Gain,670.38,14.59,8.98
2024-10-02,RDS.A,Shell plc,403.89,410.58,395.40999999999997,402.2,571481,Finance,North America,Canada,-0.42,Loss,6338.8,49.34,0.92
2024-10-03,RDS.A,Shell plc,397.56,403.79,387.6,395.85,17249,Finance,North America,Canada,-0.43,Loss,5432.54,12.21,8.54
2024-10-04,RDS.A,Shell plc,57.79,60.519999999999996,50.51,56.64,427417,Finance,North America,Canada,-1.99,Loss,779.75,24.51,0.54
2024-10-05,RDS.A,Shell plc,117.44,128.46,110.88,122.14,158160,Finance,North America,Canada,4.0,Gain,2016.02,16.76,3.53
2024-10-06,RDS.A,Shell plc,169.23,179.14999999999998,167.39,171.26,621328,Finance,North America,Canada,1.2,Gain,1177.89,43.23,6.6
2024-10-07,RDS.A,Shell plc,179.18,182.25,166.68,174.69,773209,Finance,North America,Canada,-2.51,Loss,1023.63,42.72,5.33
2024-10-08,RDS.A,Shell plc,171.91,179.76,162.97,175.85,814693,Finance,North America,Canada,2.29,Gain,2746.33,49.6,1.33
2024-10-09,RDS.A,Shell plc,481.18,484.96,460.39,461.64,133034,Finance,North America,Canada,-4.06,Loss,4762.77,6.77,1.12
2024-10-10,RDS.A,Shell plc,338.68,340.04,323.94,327.48,241019,Finance,North America,Canada,-3.31,Loss,3091.97,34.94,8.0
2024-10-11,RDS.A,Shell plc,367.69,374.5,352.07,360.04,58451,Finance,North America,Canada,-2.08,Loss,3215.04,45.67,6.45
2024-10-12,RDS.A,Shell plc,63.91,70.78999999999999,54.330000000000005,63.27,868381,Finance,North America,Canada,-1.0,Loss,925.96,24.91,2.59
2024-10-13,RDS.A,Shell plc,92.76,100.23,85.66,91.35,17803,Finance,North America,Canada,-1.52,Loss,972.76,27.79,0.21
2024-10-14,RDS.A,Shell plc,387.81,402.89000000000004,379.33,395.48,759712,Finance,North America,Canada,1.98,Gain,4114.04,29.37,2.91
2024-10-15,RDS.A,Shell plc,207.54,218.61,203.26,211.53,230332,Finance,North America,Canada,1.92,Gain,2534.49,46.08,8.14
2024-10-16,RDS.A,Shell plc,208.66,224.73999999999998,206.98,218.95,967754,Finance,North America,Canada,4.93,Gain,2886.23,24.88,5.58
2024-10-17,RDS.A,Shell plc,292.6,304.6,285.6,297.87,600465,Finance,North America,Canada,1.8,Gain,1559.45,16.89,7.76
2024-10-18,RDS.A,Shell plc,117.9,119.55000000000001,116.48,117.64,119829,Finance,North America,Canada,-0.22,Loss,1789.08,27.75,8.81
2024-10-19,RDS.A,Shell plc,124.86,134.8,112.75,118.78,808062,Finance,North America,Canada,-4.87,Loss,1789.55,5.01,9.57
2024-10-20,RDS.A,Shell plc,188.73,196.04,184.82,187.87,490157,Finance,North America,Canada,-0.46,Loss,1940.37,30.05,0.32
2024-10-21,RDS.A,Shell plc,297.06,308.11,291.43,306.6,347610,Finance,North America,Canada,3.21,Gain,5740.76,41.11,8.97
2024-10-22,RDS.A,Shell plc,486.08,486.56,462.65999999999997,462.82,627076,Finance,North America,Canada,-4.79,Loss,6306.06,32.01,3.82
2024-10-23,RDS.A,Shell plc,61.0,66.7,54.64,59.82,182976,Finance,North America,Canada,-1.93,Loss,495.45,43.62,9.73
2024-10-24,RDS.A,Shell plc,119.08,130.29,116.23,120.98,848680,Finance,North America,Canada,1.6,Gain,1628.25,21.93,5.19
2024-10-25,RDS.A,Shell plc,261.23,266.28000000000003,241.7,250.48,550381,Finance,North America,Canada,-4.12,Loss,2313.59,12.6,8.33
